"Index Name","Date","Open","High","Low","Close"
"NIFTY50 VALUE 20","19 Dec 2023","11475.45","11506.75","11384","11473.35"
"NIFTY50 VALUE 20","18 Dec 2023","11475.2","11525.1","11433.5","11457.30"
"NIFTY50 VALUE 20","15 Dec 2023","11289.5","11539.75","11276.95","11506.50"
"NIFTY50 VALUE 20","14 Dec 2023","11155.6","11233.3","11126.75","11216.15"
"NIFTY50 VALUE 20","13 Dec 2023","11081.1","11087.05","10961.1","11055.75"
"NIFTY50 VALUE 20","12 Dec 2023","11072.45","11146.25","11030.4","11069.20"
"NIFTY50 VALUE 20","11 Dec 2023","11048.65","11084","11022.15","11073.60"
"NIFTY50 VALUE 20","08 Dec 2023","11062.5","11094.45","10977.65","11031.50"
"NIFTY50 VALUE 20","07 Dec 2023","11063.75","11067.65","11000.8","11019.85"
"NIFTY50 VALUE 20","06 Dec 2023","10995.9","11068.7","10970.5","11057.95"
"NIFTY50 VALUE 20","05 Dec 2023","10981.5","10981.55","10880.7","10955.40"
"NIFTY50 VALUE 20","04 Dec 2023","10952.1","10960.05","10905.8","10943.05"
"NIFTY50 VALUE 20","01 Dec 2023","10778.8","10844.65","10765.3","10829.90"
"NIFTY50 VALUE 20","30 Nov 2023","10714.9","10753.55","10681.1","10733.90"
"NIFTY50 VALUE 20","29 Nov 2023","10659.35","10726.15","10653.05","10720.65"
"NIFTY50 VALUE 20","28 Nov 2023","10600.85","10634.25","10553.15","10621.85"
"NIFTY50 VALUE 20","24 Nov 2023","10630.3","10643.3","10553.3","10562.85"
"NIFTY50 VALUE 20","23 Nov 2023","10645.6","10665.35","10606.45","10630.95"
"NIFTY50 VALUE 20","22 Nov 2023","10562.45","10630.2","10549.75","10625.50"
"NIFTY50 VALUE 20","21 Nov 2023","10579","10606.25","10553.45","10560.85"
"NIFTY50 VALUE 20","20 Nov 2023","10558.9","10595.65","10535.65","10547.35"
"NIFTY50 VALUE 20","17 Nov 2023","10535.15","10594.1","10533.8","10547.00"
"NIFTY50 VALUE 20","16 Nov 2023","10454.65","10599.35","10422.05","10539.90"
"NIFTY50 VALUE 20","15 Nov 2023","10392.7","10445.85","10350.85","10433.65"
"NIFTY50 VALUE 20","13 Nov 2023","10270.7","10295.95","10237.7","10266.40"
"NIFTY50 VALUE 20","12 Nov 2023","10297.45","10303.65","10279.45","10288.10"
"NIFTY50 VALUE 20","10 Nov 2023","10194.25","10232.8","10177.3","10219.60"
"NIFTY50 VALUE 20","09 Nov 2023","10282.8","10286.35","10200.1","10207.85"
"NIFTY50 VALUE 20","08 Nov 2023","10268.1","10281.95","10246.55","10261.70"
"NIFTY50 VALUE 20","07 Nov 2023","10241.7","10264.6","10216.4","10243.45"
"NIFTY50 VALUE 20","06 Nov 2023","10202.5","10261.45","10194.15","10246.60"
"NIFTY50 VALUE 20","03 Nov 2023","10153.05","10179.45","10144.95","10160.10"
"NIFTY50 VALUE 20","02 Nov 2023","10069.25","10123.8","10061.65","10106.50"
"NIFTY50 VALUE 20","01 Nov 2023","10101.15","10119.35","10004.3","10017.70"
"NIFTY50 VALUE 20","31 Oct 2023","10128.05","10143.3","10046.1","10091.45"
"NIFTY50 VALUE 20","30 Oct 2023","10118.3","10133.65","10041.9","10102.55"
"NIFTY50 VALUE 20","27 Oct 2023","10042.3","10126.9","10042.3","10107.25"
"NIFTY50 VALUE 20","26 Oct 2023","10026","10051.9","9990.5","10022.90"
"NIFTY50 VALUE 20","25 Oct 2023","10171.45","10221.45","10054.5","10104.85"
"NIFTY50 VALUE 20","23 Oct 2023","10320.5","10339.9","10170.85","10185.05"
"NIFTY50 VALUE 20","20 Oct 2023","10385.2","10407","10329.9","10345.55"
"NIFTY50 VALUE 20","19 Oct 2023","10401.5","10454.2","10393","10442.40"
"NIFTY50 VALUE 20","18 Oct 2023","10537.6","10563.05","10463.05","10472.50"
"NIFTY50 VALUE 20","17 Oct 2023","10505.85","10543.1","10487.8","10518.75"
"NIFTY50 VALUE 20","16 Oct 2023","10452.6","10500.25","10443.45","10469.50"
"NIFTY50 VALUE 20","13 Oct 2023","10377.2","10473.65","10368.55","10454.30"
"NIFTY50 VALUE 20","12 Oct 2023","10518.10","10539.85","10464.15","10480.55"
"NIFTY50 VALUE 20","11 Oct 2023","10513.40","10559.70","10498.10","10523.35"
"NIFTY50 VALUE 20","10 Oct 2023","10401.75","10482.90","10379.55","10473.10"
"NIFTY50 VALUE 20","09 Oct 2023","10356.75","10430.00","10334.65","10378.60"
"NIFTY50 VALUE 20","06 Oct 2023","10378.95","10418.20","10343.65","10399.25"
"NIFTY50 VALUE 20","05 Oct 2023","10345.65","10375.50","10303.00","10335.30"
"NIFTY50 VALUE 20","04 Oct 2023","10276.95","10301.05","10208.60","10291.40"
"NIFTY50 VALUE 20","03 Oct 2023","10378.15","10379.45","10305.70","10318.75"
"NIFTY50 VALUE 20","29 Sep 2023","10345.30","10441.10","10311.50","10394.80"
"NIFTY50 VALUE 20","28 Sep 2023","10491.85","10493.45","10296.35","10320.50"
"NIFTY50 VALUE 20","27 Sep 2023","10436.35","10488.15","10380.95","10481.30"
"NIFTY50 VALUE 20","26 Sep 2023","10454.8","10459.55","10411.25","10443.25"
"NIFTY50 VALUE 20","25 Sep 2023","10481.60","10500.40","10404.95","10440.85"
"NIFTY50 VALUE 20","22 Sep 2023","10487.20","10538.00","10429.05","10480.85"
"NIFTY50 VALUE 20","21 Sep 2023","10540.55","10549.75","10455.65","10513.20"
"NIFTY50 VALUE 20","20 Sep 2023","10528.70","10620.90","10524.20","10559.30"
"NIFTY50 VALUE 20","18 Sep 2023","10581.90","10612.40","10538.75","10597.05"
"NIFTY50 VALUE 20","15 Sep 2023","10574.50","10606.95","10560.75","10585.20"
"NIFTY50 VALUE 20","14 Sep 2023","10554.65","10597.10","10516.75","10547.55"
"NIFTY50 VALUE 20","13 Sep 2023","10491.70","10535.00","10459.65","10513.40"
"NIFTY50 VALUE 20","12 Sep 2023","10531.30","10534.20","10385.30","10478.10"
"NIFTY50 VALUE 20","11 Sep 2023","10425.95","10481.10","10401.10","10474.00"
"NIFTY50 VALUE 20","08 Sep 2023","10373.90","10403.05","10349.60","10377.95"
"NIFTY50 VALUE 20","07 Sep 2023","10320.40","10370.10","10289.00","10356.60"
"NIFTY50 VALUE 20","06 Sep 2023","10351.15","10351.70","10249.90","10325.10"
"NIFTY50 VALUE 20","05 Sep 2023","10291.70","10329.85","10257.00","10325.35"
"NIFTY50 VALUE 20","04 Sep 2023","10186.40","10284.20","10145.40","10272.45"
"NIFTY50 VALUE 20","01 Sep 2023","10014.75","10155.60","10008.45","10145.40"
"NIFTY50 VALUE 20","31 Aug 2023","10083.30","10104.55","9971.95","10008.50"
"NIFTY50 VALUE 20","30 Aug 2023","10060.60","10086.45","10051.60","10061.95"
"NIFTY50 VALUE 20","29 Aug 2023","10020.15","10034.95","9999.25","10018.35"
"NIFTY50 VALUE 20","28 Aug 2023","10007.70","10016.20","9963.75","9983.15"
"NIFTY50 VALUE 20","25 Aug 2023","10030.85","10038.80","9970.30","9987.10"
"NIFTY50 VALUE 20","24 Aug 2023","10123.50","10140.80","10060.45","10068.00"
"NIFTY50 VALUE 20","23 Aug 2023","10115.55","10115.55","10059.50","10080.60"
"NIFTY50 VALUE 20","22 Aug 2023","10061.60","10074.75","10029.15","10067.25"
"NIFTY50 VALUE 20","21 Aug 2023","9965.55","10056.20","9953.15","10045.50"
"NIFTY50 VALUE 20","18 Aug 2023","10001.75","10011.25","9925.20","9946.65"
"NIFTY50 VALUE 20","17 Aug 2023","10099.65","10099.80","9998.85","10035.40"
"NIFTY50 VALUE 20","16 Aug 2023","10069.90","10106.00","10036.75","10099.90"
"NIFTY50 VALUE 20","14 Aug 2023","10032.20","10063.55","9951.25","10048.85"
"NIFTY50 VALUE 20","11 Aug 2023","10108.90","10113.05","10022.65","10035.85"
"NIFTY50 VALUE 20","10 Aug 2023","10127.55","10137.40","10068.10","10091.25"
"NIFTY50 VALUE 20","09 Aug 2023","10076.10","10147.80","10007.30","10139.40"
"NIFTY50 VALUE 20","08 Aug 2023","10130.60","10135.25","10049.80","10075.90"
"NIFTY50 VALUE 20","07 Aug 2023","10086.10","10114.60","10054.30","10108.95"
"NIFTY50 VALUE 20","04 Aug 2023","10041.65","10093.30","10032.80","10056.00"
"NIFTY50 VALUE 20","03 Aug 2023","10026.50","10058.70","9955.90","10008.20"
"NIFTY50 VALUE 20","02 Aug 2023","10143.00","10149.95","9999.60","10059.90"
"NIFTY50 VALUE 20","01 Aug 2023","10135.85","10167.80","10110.50","10156.90"
"NIFTY50 VALUE 20","31 Jul 2023","10046.45","10128.55","9993.70","10121.60"
"NIFTY50 VALUE 20","28 Jul 2023","10011.65","10030.25","9969.80","10014.50"
"NIFTY50 VALUE 20","27 Jul 2023","10067.65","10093.15","9964.95","10003.30"
"NIFTY50 VALUE 20","26 Jul 2023","10034.85","10069.70","10015.95","10056.90"
"NIFTY50 VALUE 20","25 Jul 2023","9993.10","10008.70","9938.85","9992.45"
"NIFTY50 VALUE 20","24 Jul 2023","10084.25","10104.80","9971.25","9986.65"
"NIFTY50 VALUE 20","21 Jul 2023","10073.65","10158.10","10025.45","10051.30"
"NIFTY50 VALUE 20","20 Jul 2023","10262.90","10318.75","10193.85","10305.70"
"NIFTY50 VALUE 20","19 Jul 2023","10283.25","10312.75","10203.45","10269.55"
"NIFTY50 VALUE 20","18 Jul 2023","10211.40","10271.20","10186.55","10252.80"
"NIFTY50 VALUE 20","17 Jul 2023","10213.20","10291.80","10173.00","10195.25"
"NIFTY50 VALUE 20","14 Jul 2023","10034.55","10218.75","10028.35","10199.00"
"NIFTY50 VALUE 20","13 Jul 2023","9974.55","10064.05","9959.35","9983.40"
"NIFTY50 VALUE 20","12 Jul 2023","10019.95","10022.15","9916.60","9941.20"
"NIFTY50 VALUE 20","11 Jul 2023","9942.95","10002.90","9909.30","9975.60"
"NIFTY50 VALUE 20","10 Jul 2023","9997.30","9999.50","9889.55","9911.15"
"NIFTY50 VALUE 20","07 Jul 2023","10051.15","10104.75","9955.05","9971.20"
"NIFTY50 VALUE 20","06 Jul 2023","10072.70","10097.20","10033.20","10089.60"
"NIFTY50 VALUE 20","05 Jul 2023","9990.00","10073.40","9965.85","10060.50"
"NIFTY50 VALUE 20","04 Jul 2023","9946.35","9970.25","9888.25","9964.85"
"NIFTY50 VALUE 20","03 Jul 2023","9875.35","9920.85","9852.40","9908.25"
"NIFTY50 VALUE 20","30 Jun 2023","9759.40","9868.55","9743.10","9861.45"
"NIFTY50 VALUE 20","28 Jun 2023","9674.60","9739.60","9656.85","9716.00"
"NIFTY50 VALUE 20","27 Jun 2023","9644.65","9658.95","9620.30","9645.40"
"NIFTY50 VALUE 20","26 Jun 2023","9622.35","9651.05","9593.40","9616.80"
"NIFTY50 VALUE 20","23 Jun 2023","9669.20","9672.10","9600.25","9607.65"
"NIFTY50 VALUE 20","22 Jun 2023","9744.20","9747.40","9678.50","9685.55"
"NIFTY50 VALUE 20","21 Jun 2023","9761.40","9776.50","9721.70","9752.40"
"NIFTY50 VALUE 20","20 Jun 2023","9698.10","9758.45","9665.60","9746.40"
"NIFTY50 VALUE 20","19 Jun 2023","9732.25","9739.90","9674.85","9696.70"
"NIFTY50 VALUE 20","16 Jun 2023","9697.80","9745.40","9669.90","9714.10"
"NIFTY50 VALUE 20","15 Jun 2023","9726.95","9728.60","9681.40","9693.60"
"NIFTY50 VALUE 20","14 Jun 2023","9693.05","9729.25","9672.45","9719.75"
"NIFTY50 VALUE 20","13 Jun 2023","9644.85","9690.15","9633.70","9677.65"
"NIFTY50 VALUE 20","12 Jun 2023","9568.75","9622.25","9557.75","9608.05"
"NIFTY50 VALUE 20","09 Jun 2023","9621.75","9639.80","9529.35","9536.00"
"NIFTY50 VALUE 20","08 Jun 2023","9671.85","9695.60","9616.50","9623.40"
"NIFTY50 VALUE 20","07 Jun 2023","9609.85","9677.65","9593.15","9667.20"
"NIFTY50 VALUE 20","06 Jun 2023","9603.50","9612.00","9525.15","9568.40"
"NIFTY50 VALUE 20","05 Jun 2023","9668.95","9684.95","9616.90","9621.75"
"NIFTY50 VALUE 20","02 Jun 2023","9627.45","9660.40","9607.20","9631.85"
"NIFTY50 VALUE 20","01 Jun 2023","9626.70","9658.75","9598.95","9608.65"
"NIFTY50 VALUE 20","31 May 2023","9644.20","9658.85","9584.10","9610.40"
"NIFTY50 VALUE 20","30 May 2023","9632.05","9678.45","9615.75","9657.35"
"NIFTY50 VALUE 20","29 May 2023","9654.40","9667.75","9608.45","9617.10"
"NIFTY50 VALUE 20","26 May 2023","9526.85","9606.65","9526.85","9601.15"
"NIFTY50 VALUE 20","25 May 2023","9488.65","9522.65","9463.65","9512.25"
"NIFTY50 VALUE 20","24 May 2023","9442.00","9510.85","9430.55","9487.35"
"NIFTY50 VALUE 20","23 May 2023","9471.50","9522.50","9458.80","9467.30"
"NIFTY50 VALUE 20","22 May 2023","9356.35","9461.85","9332.35","9452.40"
"NIFTY50 VALUE 20","19 May 2023","9338.80","9352.95","9276.30","9343.80"
"NIFTY50 VALUE 20","18 May 2023","9424.85","9430.30","9295.55","9305.85"
"NIFTY50 VALUE 20","17 May 2023","9424.55","9438.40","9331.70","9373.60"
"NIFTY50 VALUE 20","16 May 2023","9467.70","9475.85","9420.80","9427.65"
"NIFTY50 VALUE 20","15 May 2023","9384.00","9468.60","9353.10","9431.55"
"NIFTY50 VALUE 20","12 May 2023","9403.25","9403.25","9335.25","9362.25"
"NIFTY50 VALUE 20","11 May 2023","9454.20","9456.50","9396.15","9411.95"
"NIFTY50 VALUE 20","10 May 2023","9427.45","9436.70","9389.40","9417.25"
"NIFTY50 VALUE 20","09 May 2023","9436.15","9450.80","9371.00","9405.15"
"NIFTY50 VALUE 20","08 May 2023","9377.30","9432.80","9363.20","9423.55"
"NIFTY50 VALUE 20","05 May 2023","9381.75","9384.45","9318.65","9348.00"
"NIFTY50 VALUE 20","04 May 2023","9328.55","9385.20","9315.10","9376.90"
"NIFTY50 VALUE 20","03 May 2023","9329.75","9352.60","9304.35","9334.80"
"NIFTY50 VALUE 20","02 May 2023","9312.85","9379.25","9308.10","9361.75"
"NIFTY50 VALUE 20","28 Apr 2023","9216.35","9301.75","9185.65","9285.40"
"NIFTY50 VALUE 20","27 Apr 2023","9164.75","9212.80","9152.55","9204.80"
"NIFTY50 VALUE 20","26 Apr 2023","9142.55","9177.60","9115.50","9169.00"
"NIFTY50 VALUE 20","25 Apr 2023","9124.45","9163.95","9095.15","9139.70"
"NIFTY50 VALUE 20","24 Apr 2023","9100.10","9136.40","9054.95","9130.55"
"NIFTY50 VALUE 20","21 Apr 2023","9057.35","9098.70","9026.05","9092.70"
"NIFTY50 VALUE 20","20 Apr 2023","9053.05","9090.85","9027.10","9041.45"
"NIFTY50 VALUE 20","19 Apr 2023","9107.25","9116.25","9039.90","9050.45"
"NIFTY50 VALUE 20","18 Apr 2023","9159.70","9160.35","9089.05","9117.70"
"NIFTY50 VALUE 20","17 Apr 2023","9089.20","9138.40","8995.30","9129.65"
"NIFTY50 VALUE 20","13 Apr 2023","9310.40","9322.30","9239.55","9270.80"
"NIFTY50 VALUE 20","12 Apr 2023","9354.75","9361.40","9298.65","9344.15"
"NIFTY50 VALUE 20","11 Apr 2023","9315.80","9351.70","9260.05","9320.85"
"NIFTY50 VALUE 20","10 Apr 2023","9239.75","9326.65","9227.70","9301.60"
"NIFTY50 VALUE 20","06 Apr 2023","9253.25","9261.10","9210.80","9231.05"
"NIFTY50 VALUE 20","05 Apr 2023","9153.80","9276.05","9150.35","9265.60"
"NIFTY50 VALUE 20","03 Apr 2023","9236.95","9236.95","9145.65","9175.00"
"NIFTY50 VALUE 20","31 Mar 2023","9142.30","9211.85","9120.25","9197.40"
"NIFTY50 VALUE 20","29 Mar 2023","8984.55","9088.05","8951.65","9063.95"
"NIFTY50 VALUE 20","28 Mar 2023","9023.05","9052.45","8957.10","8962.95"
"NIFTY50 VALUE 20","27 Mar 2023","8993.20","9062.10","8963.20","9004.45"
"NIFTY50 VALUE 20","24 Mar 2023","9069.00","9097.75","8964.90","8980.60"
"NIFTY50 VALUE 20","23 Mar 2023","9021.00","9073.65","8984.05","9037.60"
"NIFTY50 VALUE 20","22 Mar 2023","9074.50","9091.05","9014.80","9050.45"
"NIFTY50 VALUE 20","21 Mar 2023","9111.05","9125.15","9027.55","9038.55"
"NIFTY50 VALUE 20","20 Mar 2023","9108.60","9108.60","8995.05","9098.60"
"NIFTY50 VALUE 20","17 Mar 2023","9174.20","9190.40","9105.50","9140.75"
"NIFTY50 VALUE 20","16 Mar 2023","9121.10","9135.90","9044.70","9109.75"
"NIFTY50 VALUE 20","15 Mar 2023","9202.00","9216.75","9106.50","9114.65"
"NIFTY50 VALUE 20","14 Mar 2023","9235.85","9254.75","9095.55","9127.65"
"NIFTY50 VALUE 20","13 Mar 2023","9338.40","9396.80","9190.60","9218.90"
"NIFTY50 VALUE 20","10 Mar 2023","9246.55","9320.90","9229.25","9311.65"
"NIFTY50 VALUE 20","09 Mar 2023","9400.50","9413.50","9308.45","9318.60"
"NIFTY50 VALUE 20","08 Mar 2023","9331.00","9397.80","9288.75","9390.65"
"NIFTY50 VALUE 20","06 Mar 2023","9345.50","9421.65","9341.15","9374.50"
"NIFTY50 VALUE 20","03 Mar 2023","9278.15","9325.30","9269.80","9299.65"
"NIFTY50 VALUE 20","02 Mar 2023","9266.55","9278.35","9198.40","9218.55"
"NIFTY50 VALUE 20","01 Mar 2023","9191.30","9296.60","9191.25","9287.90"
"NIFTY50 VALUE 20","28 Feb 2023","9290.00","9316.60","9170.30","9189.55"
"NIFTY50 VALUE 20","27 Feb 2023","9376.20","9376.35","9211.15","9275.80"
"NIFTY50 VALUE 20","24 Feb 2023","9464.50","9475.65","9362.00","9396.40"
"NIFTY50 VALUE 20","23 Feb 2023","9448.05","9503.10","9409.60","9433.50"
"NIFTY50 VALUE 20","22 Feb 2023","9466.60","9483.80","9392.50","9416.25"
"NIFTY50 VALUE 20","21 Feb 2023","9587.00","9598.50","9501.75","9510.80"
"NIFTY50 VALUE 20","20 Feb 2023","9558.35","9614.05","9529.00","9549.85"
"NIFTY50 VALUE 20","17 Feb 2023","9549.80","9586.70","9529.10","9548.85"
"NIFTY50 VALUE 20","16 Feb 2023","9575.00","9628.15","9562.35","9595.90"
"NIFTY50 VALUE 20","15 Feb 2023","9480.75","9552.50","9443.80","9544.45"
"NIFTY50 VALUE 20","14 Feb 2023","9484.20","9549.60","9472.05","9529.30"
"NIFTY50 VALUE 20","13 Feb 2023","9485.00","9487.35","9418.10","9438.20"
"NIFTY50 VALUE 20","10 Feb 2023","9507.60","9528.05","9463.20","9487.20"
"NIFTY50 VALUE 20","09 Feb 2023","9511.55","9563.95","9486.30","9544.25"
"NIFTY50 VALUE 20","08 Feb 2023","9451.45","9535.15","9449.15","9508.75"
"NIFTY50 VALUE 20","07 Feb 2023","9521.85","9523.65","9409.05","9431.50"
"NIFTY50 VALUE 20","06 Feb 2023","9553.80","9579.70","9483.80","9530.40"
"NIFTY50 VALUE 20","03 Feb 2023","9588.15","9592.85","9485.65","9581.85"
"NIFTY50 VALUE 20","02 Feb 2023","9418.50","9540.00","9414.25","9528.05"
"NIFTY50 VALUE 20","01 Feb 2023","9390.30","9460.10","9273.60","9408.45"
"NIFTY50 VALUE 20","31 Jan 2023","9362.00","9364.90","9250.80","9331.20"
"NIFTY50 VALUE 20","30 Jan 2023","9356.10","9367.35","9275.85","9329.05"
"NIFTY50 VALUE 20","27 Jan 2023","9408.25","9439.20","9269.50","9338.20"
"NIFTY50 VALUE 20","25 Jan 2023","9375.15","9393.35","9335.10","9374.35"
"NIFTY50 VALUE 20","24 Jan 2023","9419.90","9424.55","9379.10","9390.75"
"NIFTY50 VALUE 20","23 Jan 2023","9344.90","9395.75","9322.80","9389.70"
"NIFTY50 VALUE 20","20 Jan 2023","9328.55","9361.35","9281.10","9299.90"
"NIFTY50 VALUE 20","19 Jan 2023","9355.30","9389.80","9336.40","9369.00"
"NIFTY50 VALUE 20","18 Jan 2023","9343.45","9401.10","9335.50","9393.75"
"NIFTY50 VALUE 20","17 Jan 2023","9236.65","9328.35","9224.35","9319.85"
"NIFTY50 VALUE 20","16 Jan 2023","9231.60","9238.35","9173.75","9229.90"
"NIFTY50 VALUE 20","13 Jan 2023","9120.35","9231.85","9081.95","9195.70"
"NIFTY50 VALUE 20","12 Jan 2023","9143.10","9155.60","9074.40","9118.20"
"NIFTY50 VALUE 20","11 Jan 2023","9146.35","9187.35","9103.70","9111.00"
"NIFTY50 VALUE 20","10 Jan 2023","9152.55","9159.95","9076.25","9123.90"
"NIFTY50 VALUE 20","09 Jan 2023","9061.50","9180.65","9059.75","9164.70"
"NIFTY50 VALUE 20","06 Jan 2023","9095.15","9111.40","8989.20","9001.90"
"NIFTY50 VALUE 20","05 Jan 2023","9083.10","9120.10","9040.10","9098.40"
"NIFTY50 VALUE 20","04 Jan 2023","9155.75","9160.40","9026.65","9045.15"
"NIFTY50 VALUE 20","03 Jan 2023","9138.70","9190.90","9122.15","9156.10"
"NIFTY50 VALUE 20","02 Jan 2023","9121.85","9166.25","9096.30","9156.85"
"NIFTY50 VALUE 20","30 Dec 2022","9161.20","9174.75","9078.10","9093.60"
"NIFTY50 VALUE 20","29 Dec 2022","9062.60","9134.10","9040.90","9120.10"
"NIFTY50 VALUE 20","28 Dec 2022","9079.30","9124.10","9061.25","9104.80"
"NIFTY50 VALUE 20","27 Dec 2022","9087.45","9116.20","9030.25","9104.20"
"NIFTY50 VALUE 20","26 Dec 2022","8955.00","9075.40","8943.70","9043.25"
"NIFTY50 VALUE 20","23 Dec 2022","9036.75","9076.00","8942.80","8956.00"
"NIFTY50 VALUE 20","22 Dec 2022","9199.55","9220.70","9089.25","9113.70"
"NIFTY50 VALUE 20","21 Dec 2022","9216.25","9242.05","9147.80","9162.05"
"NIFTY50 VALUE 20","20 Dec 2022","9197.65","9203.15","9084.15","9193.45"
"NIFTY50 VALUE 20","19 Dec 2022","9170.90","9228.10","9149.35","9222.65"
"NIFTY50 VALUE 20","16 Dec 2022","9219.90","9276.50","9171.25","9183.60"
"NIFTY50 VALUE 20","15 Dec 2022","9387.05","9406.65","9258.85","9273.50"
"NIFTY50 VALUE 20","14 Dec 2022","9382.25","9431.15","9373.25","9410.50"
"NIFTY50 VALUE 20","13 Dec 2022","9304.20","9354.95","9261.65","9349.60"
"NIFTY50 VALUE 20","12 Dec 2022","9239.30","9295.20","9201.65","9286.80"
"NIFTY50 VALUE 20","09 Dec 2022","9438.70","9438.80","9246.10","9289.15"
"NIFTY50 VALUE 20","08 Dec 2022","9389.30","9418.55","9367.80","9411.35"
"NIFTY50 VALUE 20","07 Dec 2022","9391.60","9432.70","9371.30","9395.95"
"NIFTY50 VALUE 20","06 Dec 2022","9396.30","9408.90","9366.25","9403.10"
"NIFTY50 VALUE 20","05 Dec 2022","9429.65","9459.15","9375.95","9446.90"
"NIFTY50 VALUE 20","02 Dec 2022","9472.40","9481.75","9393.15","9421.80"
"NIFTY50 VALUE 20","01 Dec 2022","9466.45","9498.85","9458.80","9487.25"
"NIFTY50 VALUE 20","30 Nov 2022","9330.25","9441.90","9325.80","9406.40"
"NIFTY50 VALUE 20","29 Nov 2022","9285.70","9378.20","9285.30","9342.45"
"NIFTY50 VALUE 20","28 Nov 2022","9268.10","9329.25","9264.20","9286.70"
"NIFTY50 VALUE 20","25 Nov 2022","9292.85","9313.80","9234.25","9301.90"
"NIFTY50 VALUE 20","24 Nov 2022","9149.65","9302.95","9137.80","9277.15"
"NIFTY50 VALUE 20","23 Nov 2022","9164.70","9165.55","9109.20","9125.05"
"NIFTY50 VALUE 20","22 Nov 2022","9067.55","9137.65","9040.75","9130.65"
"NIFTY50 VALUE 20","21 Nov 2022","9117.75","9129.30","9048.55","9061.80"
"NIFTY50 VALUE 20","18 Nov 2022","9178.90","9182.05","9086.30","9147.05"
"NIFTY50 VALUE 20","17 Nov 2022","9169.00","9197.25","9144.90","9160.40"
"NIFTY50 VALUE 20","16 Nov 2022","9186.40","9199.80","9156.25","9192.00"
"NIFTY50 VALUE 20","15 Nov 2022","9160.20","9195.15","9105.05","9180.45"
"NIFTY50 VALUE 20","14 Nov 2022","9196.60","9217.20","9153.50","9162.25"
"NIFTY50 VALUE 20","11 Nov 2022","9147.45","9210.60","9136.25","9170.35"
"NIFTY50 VALUE 20","10 Nov 2022","8997.20","9053.90","8978.75","9007.25"
"NIFTY50 VALUE 20","09 Nov 2022","9133.70","9135.75","9035.85","9065.25"
"NIFTY50 VALUE 20","07 Nov 2022","9091.50","9126.85","9019.35","9089.65"
"NIFTY50 VALUE 20","04 Nov 2022","9045.35","9059.25","9004.95","9048.65"
"NIFTY50 VALUE 20","03 Nov 2022","9054.55","9094.20","9016.55","9044.65"
"NIFTY50 VALUE 20","02 Nov 2022","9144.1","9150.35","9074.8","9101.60"
"NIFTY50 VALUE 20","01 Nov 2022","9062.5","9138.1","9045.35","9131.15"
"NIFTY50 VALUE 20","31 Oct 2022","8972.55","9023.75","8968.05","9013.35"
"NIFTY50 VALUE 20","28 Oct 2022","8930.15","8958.00","8897.65","8915.15"
