"Index Name","Date","Open","High","Low","Close"
"NIFTY ALPHA LOW-VOLATILITY 30","01 Jan 2024","23418.5","23440.75","23324.65","23367.95"
"NIFTY ALPHA LOW-VOLATILITY 30","29 Dec 2023","23282.15","23393.8","23212","23373.20"
"NIFTY ALPHA LOW-VOLATILITY 30","28 Dec 2023","23157.75","23321.55","23120.15","23290.25"
"NIFTY ALPHA LOW-VOLATILITY 30","27 Dec 2023","23000.85","23113.75","22934.65","23081.95"
"NIFTY ALPHA LOW-VOLATILITY 30","26 Dec 2023","22737.9","22946.75","22703.45","22928.15"
"NIFTY ALPHA LOW-VOLATILITY 30","22 Dec 2023","22640.65","22737.9","22550.15","22686.35"
"NIFTY ALPHA LOW-VOLATILITY 30","21 Dec 2023","22246.8","22595.1","22147.05","22557.30"
"NIFTY ALPHA LOW-VOLATILITY 30","20 Dec 2023","22980.8","22984.95","22356","22398.70"
"NIFTY ALPHA LOW-VOLATILITY 30","19 Dec 2023","22833.85","22929.45","22704.4","22874.75"
"NIFTY ALPHA LOW-VOLATILITY 30","18 Dec 2023","22713","22784.35","22644.55","22756.70"
"NIFTY ALPHA LOW-VOLATILITY 30","15 Dec 2023","22749.8","22758.5","22572.35","22702.40"
"NIFTY ALPHA LOW-VOLATILITY 30","14 Dec 2023","22737.3","22744.05","22602.1","22661.65"
"NIFTY ALPHA LOW-VOLATILITY 30","13 Dec 2023","22336.4","22615.85","22301.85","22584.40"
"NIFTY ALPHA LOW-VOLATILITY 30","12 Dec 2023","22381.95","22412.45","22160.8","22266.20"
"NIFTY ALPHA LOW-VOLATILITY 30","11 Dec 2023","22269.55","22338.1","22177.9","22323.40"
"NIFTY ALPHA LOW-VOLATILITY 30","08 Dec 2023","22348.35","22392.35","22127.45","22234.20"
"NIFTY ALPHA LOW-VOLATILITY 30","07 Dec 2023","22303.15","22323.35","22205.45","22297.65"
"NIFTY ALPHA LOW-VOLATILITY 30","06 Dec 2023","22317.5","22358.75","22182","22280.05"
"NIFTY ALPHA LOW-VOLATILITY 30","05 Dec 2023","22179.75","22257.4","22094.6","22244.35"
"NIFTY ALPHA LOW-VOLATILITY 30","04 Dec 2023","22118.9","22124.65","21961.5","22083.50"
"NIFTY ALPHA LOW-VOLATILITY 30","01 Dec 2023","21554.5","21794.9","21537.55","21771.15"
"NIFTY ALPHA LOW-VOLATILITY 30","30 Nov 2023","21227.1","21507.55","21202.05","21463.65"
"NIFTY ALPHA LOW-VOLATILITY 30","29 Nov 2023","21133.7","21233.4","21089.5","21226.20"
"NIFTY ALPHA LOW-VOLATILITY 30","28 Nov 2023","20983.45","21066.85","20937.55","21047.75"
"NIFTY ALPHA LOW-VOLATILITY 30","24 Nov 2023","20988.15","21006.55","20917.1","20933.90"
"NIFTY ALPHA LOW-VOLATILITY 30","23 Nov 2023","20978.2","20998.4","20911.2","20971.85"
"NIFTY ALPHA LOW-VOLATILITY 30","22 Nov 2023","20917.75","20969.7","20809.75","20924.90"
"NIFTY ALPHA LOW-VOLATILITY 30","21 Nov 2023","20917.7","20945.9","20850.1","20900.70"
"NIFTY ALPHA LOW-VOLATILITY 30","20 Nov 2023","20866.95","20898.2","20821.25","20876.80"
"NIFTY ALPHA LOW-VOLATILITY 30","17 Nov 2023","20751.8","20909.55","20735.25","20862.75"
"NIFTY ALPHA LOW-VOLATILITY 30","16 Nov 2023","20721.8","20836.45","20646.5","20750.05"
"NIFTY ALPHA LOW-VOLATILITY 30","15 Nov 2023","20666.7","20715.05","20549.65","20702.15"
"NIFTY ALPHA LOW-VOLATILITY 30","13 Nov 2023","20509.4","20548.6","20442.3","20516.15"
"NIFTY ALPHA LOW-VOLATILITY 30","12 Nov 2023","20546.65","20553.4","20510.5","20527.60"
"NIFTY ALPHA LOW-VOLATILITY 30","10 Nov 2023","20318.15","20440.9","20272.95","20420.85"
"NIFTY ALPHA LOW-VOLATILITY 30","09 Nov 2023","20388.55","20416.9","20331.65","20348.60"
"NIFTY ALPHA LOW-VOLATILITY 30","08 Nov 2023","20293.85","20361.35","20255.05","20341.15"
"NIFTY ALPHA LOW-VOLATILITY 30","07 Nov 2023","20086.1","20225.85","20037.75","20207.45"
"NIFTY ALPHA LOW-VOLATILITY 30","06 Nov 2023","20020.55","20095.45","19989.95","20084.45"
"NIFTY ALPHA LOW-VOLATILITY 30","03 Nov 2023","19889.8","19957.05","19858.75","19930.15"
"NIFTY ALPHA LOW-VOLATILITY 30","02 Nov 2023","19682.8","19815.6","19664.7","19802.20"
"NIFTY ALPHA LOW-VOLATILITY 30","01 Nov 2023","19654.3","19674.75","19504.3","19522.40"
"NIFTY ALPHA LOW-VOLATILITY 30","31 Oct 2023","19614.5","19648.8","19502.15","19613.25"
"NIFTY ALPHA LOW-VOLATILITY 30","30 Oct 2023","19551.45","19581.2","19369.15","19553.80"
"NIFTY ALPHA LOW-VOLATILITY 30","27 Oct 2023","19356.55","19579.35","19349.8","19547.25"
"NIFTY ALPHA LOW-VOLATILITY 30","26 Oct 2023","19472.05","19488.85","19255.9","19288.15"
"NIFTY ALPHA LOW-VOLATILITY 30","25 Oct 2023","19654.55","19730.8","19464.8","19550.65"
"NIFTY ALPHA LOW-VOLATILITY 30","23 Oct 2023","19859.95","19911.45","19621","19653.10"
"NIFTY ALPHA LOW-VOLATILITY 30","20 Oct 2023","19930.35","19963.3","19832.4","19884.00"
"NIFTY ALPHA LOW-VOLATILITY 30","19 Oct 2023","19857.1","20024.2","19803.55","19991.70"
"NIFTY ALPHA LOW-VOLATILITY 30","18 Oct 2023","20061.3","20095.35","19918.35","19931.45"
"NIFTY ALPHA LOW-VOLATILITY 30","17 Oct 2023","20058.3","20095.1","20018.55","20048.70"
"NIFTY ALPHA LOW-VOLATILITY 30","16 Oct 2023","19996","20034","19974.65","19994.65"
"NIFTY ALPHA LOW-VOLATILITY 30","13 Oct 2023","19910.75","20042.1","19875.3","19996.25"
"NIFTY ALPHA LOW-VOLATILITY 30","12 Oct 2023","20002.00","20016.70","19957.00","19976.85"
"NIFTY ALPHA LOW-VOLATILITY 30","11 Oct 2023","19880.45","19977.70","19863.70","19950.60"
"NIFTY ALPHA LOW-VOLATILITY 30","10 Oct 2023","19668.75","19815.75","19663.70","19803.30"
"NIFTY ALPHA LOW-VOLATILITY 30","09 Oct 2023","19601.75","19666.80","19534.50","19620.20"
"NIFTY ALPHA LOW-VOLATILITY 30","06 Oct 2023","19704.60","19760.10","19649.30","19743.15"
"NIFTY ALPHA LOW-VOLATILITY 30","05 Oct 2023","19663.85","19669.40","19552.90","19628.90"
"NIFTY ALPHA LOW-VOLATILITY 30","04 Oct 2023","19750.80","19762.95","19490.60","19576.00"
"NIFTY ALPHA LOW-VOLATILITY 30","03 Oct 2023","19917.25","19919.30","19767.95","19778.15"
"NIFTY ALPHA LOW-VOLATILITY 30","29 Sep 2023","19771.35","19970.50","19740.75","19909.05"
"NIFTY ALPHA LOW-VOLATILITY 30","28 Sep 2023","19957.75","19960.10","19640.85","19681.95"
"NIFTY ALPHA LOW-VOLATILITY 30","27 Sep 2023","19834.65","19940.35","19762.85","19923.35"
"NIFTY ALPHA LOW-VOLATILITY 30","26 Sep 2023","19819.25","19843","19783.3","19818.45"
"NIFTY ALPHA LOW-VOLATILITY 30","25 Sep 2023","19799.85","19835.25","19703.50","19793.20"
"NIFTY ALPHA LOW-VOLATILITY 30","22 Sep 2023","19810.20","19835.70","19716.45","19779.00"
"NIFTY ALPHA LOW-VOLATILITY 30","21 Sep 2023","19899.45","19933.60","19764.15","19807.20"
"NIFTY ALPHA LOW-VOLATILITY 30","20 Sep 2023","19979.30","20073.05","19916.80","19938.85"
"NIFTY ALPHA LOW-VOLATILITY 30","18 Sep 2023","19986.50","20068.65","19956.15","20043.10"
"NIFTY ALPHA LOW-VOLATILITY 30","15 Sep 2023","19912.45","19984.80","19874.75","19959.00"
"NIFTY ALPHA LOW-VOLATILITY 30","14 Sep 2023","19938.40","19940.15","19800.45","19880.10"
"NIFTY ALPHA LOW-VOLATILITY 30","13 Sep 2023","19772.70","19870.45","19722.35","19857.70"
"NIFTY ALPHA LOW-VOLATILITY 30","12 Sep 2023","20032.30","20032.70","19737.00","19758.15"
"NIFTY ALPHA LOW-VOLATILITY 30","11 Sep 2023","19858.80","19942.30","19842.00","19926.25"
"NIFTY ALPHA LOW-VOLATILITY 30","08 Sep 2023","19679.40","19807.30","19641.35","19780.50"
"NIFTY ALPHA LOW-VOLATILITY 30","07 Sep 2023","19545.70","19619.40","19517.40","19606.65"
"NIFTY ALPHA LOW-VOLATILITY 30","06 Sep 2023","19497.35","19564.80","19429.15","19540.20"
"NIFTY ALPHA LOW-VOLATILITY 30","05 Sep 2023","19412.35","19483.15","19392.00","19467.15"
"NIFTY ALPHA LOW-VOLATILITY 30","04 Sep 2023","19361.25","19384.50","19289.95","19368.20"
"NIFTY ALPHA LOW-VOLATILITY 30","01 Sep 2023","19212.50","19310.90","19178.80","19289.90"
"NIFTY ALPHA LOW-VOLATILITY 30","31 Aug 2023","19422.50","19437.55","19184.00","19223.65"
"NIFTY ALPHA LOW-VOLATILITY 30","30 Aug 2023","19422.60","19470.85","19386.05","19395.75"
"NIFTY ALPHA LOW-VOLATILITY 30","29 Aug 2023","19386.80","19391.20","19325.65","19361.60"
"NIFTY ALPHA LOW-VOLATILITY 30","28 Aug 2023","19314.20","19349.65","19256.55","19333.30"
"NIFTY ALPHA LOW-VOLATILITY 30","25 Aug 2023","19365.00","19406.75","19246.50","19274.10"
"NIFTY ALPHA LOW-VOLATILITY 30","24 Aug 2023","19494.90","19545.60","19402.05","19410.90"
"NIFTY ALPHA LOW-VOLATILITY 30","23 Aug 2023","19448.00","19448.00","19363.25","19397.65"
"NIFTY ALPHA LOW-VOLATILITY 30","22 Aug 2023","19391.35","19439.70","19372.20","19398.45"
"NIFTY ALPHA LOW-VOLATILITY 30","21 Aug 2023","19275.80","19377.15","19248.10","19361.35"
"NIFTY ALPHA LOW-VOLATILITY 30","18 Aug 2023","19267.65","19312.35","19217.85","19259.90"
"NIFTY ALPHA LOW-VOLATILITY 30","17 Aug 2023","19347.20","19356.30","19257.55","19288.55"
"NIFTY ALPHA LOW-VOLATILITY 30","16 Aug 2023","19233.60","19358.60","19167.40","19343.90"
"NIFTY ALPHA LOW-VOLATILITY 30","14 Aug 2023","19262.80","19281.85","19103.60","19250.55"
"NIFTY ALPHA LOW-VOLATILITY 30","11 Aug 2023","19471.00","19481.65","19249.95","19270.95"
"NIFTY ALPHA LOW-VOLATILITY 30","10 Aug 2023","19569.50","19585.90","19387.40","19433.95"
"NIFTY ALPHA LOW-VOLATILITY 30","09 Aug 2023","19508.45","19574.90","19434.95","19564.70"
"NIFTY ALPHA LOW-VOLATILITY 30","08 Aug 2023","19604.45","19635.10","19405.05","19485.35"
"NIFTY ALPHA LOW-VOLATILITY 30","07 Aug 2023","19511.85","19585.60","19484.00","19557.30"
"NIFTY ALPHA LOW-VOLATILITY 30","04 Aug 2023","19543.90","19636.70","19465.40","19485.25"
"NIFTY ALPHA LOW-VOLATILITY 30","03 Aug 2023","19553.55","19656.40","19438.15","19500.40"
"NIFTY ALPHA LOW-VOLATILITY 30","02 Aug 2023","19731.85","19745.05","19488.95","19602.45"
"NIFTY ALPHA LOW-VOLATILITY 30","01 Aug 2023","19861.10","19872.65","19748.65","19767.35"
"NIFTY ALPHA LOW-VOLATILITY 30","31 Jul 2023","19776.45","19841.50","19724.95","19822.40"
"NIFTY ALPHA LOW-VOLATILITY 30","28 Jul 2023","19676.40","19777.25","19609.55","19762.95"
"NIFTY ALPHA LOW-VOLATILITY 30","27 Jul 2023","19723.65","19765.65","19591.15","19647.55"
"NIFTY ALPHA LOW-VOLATILITY 30","26 Jul 2023","19586.75","19683.00","19566.35","19664.85"
"NIFTY ALPHA LOW-VOLATILITY 30","25 Jul 2023","19581.55","19594.20","19449.65","19528.50"
"NIFTY ALPHA LOW-VOLATILITY 30","24 Jul 2023","19516.65","19618.90","19475.40","19519.35"
"NIFTY ALPHA LOW-VOLATILITY 30","21 Jul 2023","19503.75","19576.05","19442.65","19468.55"
"NIFTY ALPHA LOW-VOLATILITY 30","20 Jul 2023","19427.10","19542.70","19365.00","19534.15"
"NIFTY ALPHA LOW-VOLATILITY 30","19 Jul 2023","19342.95","19408.05","19319.05","19396.05"
"NIFTY ALPHA LOW-VOLATILITY 30","18 Jul 2023","19382.65","19402.35","19258.05","19305.20"
"NIFTY ALPHA LOW-VOLATILITY 30","17 Jul 2023","19346.20","19388.05","19282.65","19349.85"
"NIFTY ALPHA LOW-VOLATILITY 30","14 Jul 2023","19296.55","19326.30","19234.45","19300.70"
"NIFTY ALPHA LOW-VOLATILITY 30","13 Jul 2023","19412.70","19435.40","19208.90","19247.00"
"NIFTY ALPHA LOW-VOLATILITY 30","12 Jul 2023","19396.85","19399.90","19301.25","19350.25"
"NIFTY ALPHA LOW-VOLATILITY 30","11 Jul 2023","19220.55","19398.25","19196.40","19349.95"
"NIFTY ALPHA LOW-VOLATILITY 30","10 Jul 2023","19276.85","19299.75","19135.20","19160.85"
"NIFTY ALPHA LOW-VOLATILITY 30","07 Jul 2023","19402.55","19460.85","19203.80","19232.80"
"NIFTY ALPHA LOW-VOLATILITY 30","06 Jul 2023","19327.50","19422.35","19303.40","19415.15"
"NIFTY ALPHA LOW-VOLATILITY 30","05 Jul 2023","19091.50","19318.25","19077.45","19295.75"
"NIFTY ALPHA LOW-VOLATILITY 30","04 Jul 2023","19122.80","19126.05","19022.35","19062.15"
"NIFTY ALPHA LOW-VOLATILITY 30","03 Jul 2023","19090.10","19117.55","19026.45","19074.95"
"NIFTY ALPHA LOW-VOLATILITY 30","30 Jun 2023","18932.90","19051.75","18919.45","19040.95"
"NIFTY ALPHA LOW-VOLATILITY 30","28 Jun 2023","18801.85","18919.00","18767.55","18892.30"
"NIFTY ALPHA LOW-VOLATILITY 30","27 Jun 2023","18713.75","18760.65","18697.55","18746.20"
"NIFTY ALPHA LOW-VOLATILITY 30","26 Jun 2023","18623.95","18710.25","18603.15","18679.75"
"NIFTY ALPHA LOW-VOLATILITY 30","23 Jun 2023","18668.60","18679.55","18547.40","18596.25"
"NIFTY ALPHA LOW-VOLATILITY 30","22 Jun 2023","18821.25","18833.75","18653.00","18663.95"
"NIFTY ALPHA LOW-VOLATILITY 30","21 Jun 2023","18867.10","18923.65","18784.45","18823.00"
"NIFTY ALPHA LOW-VOLATILITY 30","20 Jun 2023","18766.90","18864.95","18702.90","18839.25"
"NIFTY ALPHA LOW-VOLATILITY 30","19 Jun 2023","18857.30","18889.05","18737.45","18754.55"
"NIFTY ALPHA LOW-VOLATILITY 30","16 Jun 2023","18741.95","18847.75","18720.25","18826.45"
"NIFTY ALPHA LOW-VOLATILITY 30","15 Jun 2023","18729.15","18792.95","18691.10","18716.95"
"NIFTY ALPHA LOW-VOLATILITY 30","14 Jun 2023","18664.80","18714.55","18623.65","18701.75"
"NIFTY ALPHA LOW-VOLATILITY 30","13 Jun 2023","18536.10","18649.50","18526.50","18638.75"
"NIFTY ALPHA LOW-VOLATILITY 30","12 Jun 2023","18475.40","18514.40","18428.95","18489.50"
"NIFTY ALPHA LOW-VOLATILITY 30","09 Jun 2023","18528.70","18574.25","18421.95","18432.55"
"NIFTY ALPHA LOW-VOLATILITY 30","08 Jun 2023","18621.90","18644.55","18498.10","18512.20"
"NIFTY ALPHA LOW-VOLATILITY 30","07 Jun 2023","18455.85","18606.60","18439.85","18595.75"
"NIFTY ALPHA LOW-VOLATILITY 30","06 Jun 2023","18373.85","18417.40","18305.60","18398.05"
"NIFTY ALPHA LOW-VOLATILITY 30","05 Jun 2023","18359.10","18398.05","18350.55","18358.45"
"NIFTY ALPHA LOW-VOLATILITY 30","02 Jun 2023","18269.35","18308.85","18230.45","18296.25"
"NIFTY ALPHA LOW-VOLATILITY 30","01 Jun 2023","18215.90","18258.95","18163.90","18211.70"
"NIFTY ALPHA LOW-VOLATILITY 30","31 May 2023","18153.45","18223.90","18090.60","18180.95"
"NIFTY ALPHA LOW-VOLATILITY 30","30 May 2023","18134.70","18187.45","18102.85","18166.45"
"NIFTY ALPHA LOW-VOLATILITY 30","29 May 2023","18138.20","18148.55","18082.00","18118.65"
"NIFTY ALPHA LOW-VOLATILITY 30","26 May 2023","17851.75","18031.10","17830.40","18018.00"
"NIFTY ALPHA LOW-VOLATILITY 30","25 May 2023","17765.40","17886.75","17757.00","17864.40"
"NIFTY ALPHA LOW-VOLATILITY 30","24 May 2023","17717.65","17819.70","17696.65","17756.80"
"NIFTY ALPHA LOW-VOLATILITY 30","23 May 2023","17764.15","17806.40","17722.15","17736.35"
"NIFTY ALPHA LOW-VOLATILITY 30","22 May 2023","17677.90","17756.45","17620.60","17731.50"
"NIFTY ALPHA LOW-VOLATILITY 30","19 May 2023","17772.70","17779.85","17641.70","17700.15"
"NIFTY ALPHA LOW-VOLATILITY 30","18 May 2023","17952.15","17953.30","17715.15","17734.30"
"NIFTY ALPHA LOW-VOLATILITY 30","17 May 2023","17942.25","17960.65","17794.50","17862.05"
"NIFTY ALPHA LOW-VOLATILITY 30","16 May 2023","18056.15","18064.70","17914.60","17930.40"
"NIFTY ALPHA LOW-VOLATILITY 30","15 May 2023","17951.50","18040.05","17899.90","17997.85"
"NIFTY ALPHA LOW-VOLATILITY 30","12 May 2023","17932.40","17982.30","17862.65","17926.25"
"NIFTY ALPHA LOW-VOLATILITY 30","11 May 2023","17931.15","17951.55","17874.05","17933.00"
"NIFTY ALPHA LOW-VOLATILITY 30","10 May 2023","17893.10","17919.00","17845.90","17900.45"
"NIFTY ALPHA LOW-VOLATILITY 30","09 May 2023","17894.20","17914.70","17808.50","17844.00"
"NIFTY ALPHA LOW-VOLATILITY 30","08 May 2023","17741.65","17874.00","17729.50","17855.95"
"NIFTY ALPHA LOW-VOLATILITY 30","05 May 2023","17695.25","17774.80","17649.40","17684.00"
"NIFTY ALPHA LOW-VOLATILITY 30","04 May 2023","17613.65","17698.30","17599.15","17685.85"
"NIFTY ALPHA LOW-VOLATILITY 30","03 May 2023","17626.35","17662.75","17578.30","17608.75"
"NIFTY ALPHA LOW-VOLATILITY 30","02 May 2023","17626.80","17678.85","17610.85","17637.50"
"NIFTY ALPHA LOW-VOLATILITY 30","28 Apr 2023","17425.50","17595.65","17380.85","17571.35"
"NIFTY ALPHA LOW-VOLATILITY 30","27 Apr 2023","17330.75","17408.05","17322.55","17392.05"
"NIFTY ALPHA LOW-VOLATILITY 30","26 Apr 2023","17220.55","17341.00","17188.35","17322.95"
"NIFTY ALPHA LOW-VOLATILITY 30","25 Apr 2023","17138.60","17236.00","17116.65","17208.85"
"NIFTY ALPHA LOW-VOLATILITY 30","24 Apr 2023","17052.05","17133.15","16998.10","17120.90"
"NIFTY ALPHA LOW-VOLATILITY 30","21 Apr 2023","17034.75","17045.85","16974.90","17028.30"
"NIFTY ALPHA LOW-VOLATILITY 30","20 Apr 2023","16961.55","17029.30","16944.85","17003.05"
"NIFTY ALPHA LOW-VOLATILITY 30","19 Apr 2023","17025.70","17046.85","16917.35","16945.40"
"NIFTY ALPHA LOW-VOLATILITY 30","18 Apr 2023","17088.35","17090.60","16988.85","17040.20"
"NIFTY ALPHA LOW-VOLATILITY 30","17 Apr 2023","17059.35","17067.80","16988.65","17056.30"
"NIFTY ALPHA LOW-VOLATILITY 30","13 Apr 2023","17058.30","17081.20","16986.35","17018.70"
"NIFTY ALPHA LOW-VOLATILITY 30","12 Apr 2023","17061.45","17065.65","17018.60","17052.85"
"NIFTY ALPHA LOW-VOLATILITY 30","11 Apr 2023","17019.15","17075.35","16981.50","17030.00"
"NIFTY ALPHA LOW-VOLATILITY 30","10 Apr 2023","16940.05","17003.60","16909.45","16965.55"
"NIFTY ALPHA LOW-VOLATILITY 30","06 Apr 2023","16927.05","16953.25","16862.35","16907.75"
"NIFTY ALPHA LOW-VOLATILITY 30","05 Apr 2023","16858.90","16944.00","16795.65","16929.25"
"NIFTY ALPHA LOW-VOLATILITY 30","03 Apr 2023","16848.30","16849.75","16731.30","16834.90"
"NIFTY ALPHA LOW-VOLATILITY 30","31 Mar 2023","16674.10","16795.35","16667.25","16779.00"
"NIFTY ALPHA LOW-VOLATILITY 30","29 Mar 2023","16487.15","16626.95","16471.65","16594.50"
"NIFTY ALPHA LOW-VOLATILITY 30","28 Mar 2023","16556.45","16558.70","16435.45","16464.90"
"NIFTY ALPHA LOW-VOLATILITY 30","27 Mar 2023","16527.80","16612.55","16465.90","16509.95"
"NIFTY ALPHA LOW-VOLATILITY 30","24 Mar 2023","16621.35","16638.80","16487.80","16511.80"
"NIFTY ALPHA LOW-VOLATILITY 30","23 Mar 2023","16632.45","16687.55","16587.15","16621.55"
"NIFTY ALPHA LOW-VOLATILITY 30","22 Mar 2023","16656.40","16675.15","16607.00","16649.70"
"NIFTY ALPHA LOW-VOLATILITY 30","21 Mar 2023","16613.90","16631.85","16555.20","16591.05"
"NIFTY ALPHA LOW-VOLATILITY 30","20 Mar 2023","16536.55","16578.20","16419.10","16561.30"
"NIFTY ALPHA LOW-VOLATILITY 30","17 Mar 2023","16662.10","16670.05","16549.50","16608.10"
"NIFTY ALPHA LOW-VOLATILITY 30","16 Mar 2023","16481.60","16619.85","16411.80","16567.60"
"NIFTY ALPHA LOW-VOLATILITY 30","15 Mar 2023","16556.90","16589.35","16436.65","16454.90"
"NIFTY ALPHA LOW-VOLATILITY 30","14 Mar 2023","16548.20","16616.25","16417.30","16477.85"
"NIFTY ALPHA LOW-VOLATILITY 30","13 Mar 2023","16770.05","16830.65","16514.25","16552.00"
"NIFTY ALPHA LOW-VOLATILITY 30","10 Mar 2023","16709.30","16770.05","16627.65","16760.50"
"NIFTY ALPHA LOW-VOLATILITY 30","09 Mar 2023","16962.65","16962.65","16780.00","16796.15"
"NIFTY ALPHA LOW-VOLATILITY 30","08 Mar 2023","16800.75","16939.70","16758.20","16930.10"
"NIFTY ALPHA LOW-VOLATILITY 30","06 Mar 2023","16816.70","16891.55","16808.00","16837.10"
"NIFTY ALPHA LOW-VOLATILITY 30","03 Mar 2023","16636.20","16790.75","16629.10","16754.20"
"NIFTY ALPHA LOW-VOLATILITY 30","02 Mar 2023","16635.85","16639.55","16534.60","16547.15"
"NIFTY ALPHA LOW-VOLATILITY 30","01 Mar 2023","16559.95","16642.30","16559.10","16630.70"
"NIFTY ALPHA LOW-VOLATILITY 30","28 Feb 2023","16589.80","16644.50","16473.15","16539.85"
"NIFTY ALPHA LOW-VOLATILITY 30","27 Feb 2023","16667.55","16677.00","16477.55","16569.35"
"NIFTY ALPHA LOW-VOLATILITY 30","24 Feb 2023","16775.00","16798.35","16641.00","16696.35"
"NIFTY ALPHA LOW-VOLATILITY 30","23 Feb 2023","16774.05","16805.25","16665.30","16724.70"
"NIFTY ALPHA LOW-VOLATILITY 30","22 Feb 2023","16882.50","16887.85","16725.95","16745.25"
"NIFTY ALPHA LOW-VOLATILITY 30","21 Feb 2023","16955.10","16979.65","16894.40","16914.85"
"NIFTY ALPHA LOW-VOLATILITY 30","20 Feb 2023","16977.35","16982.30","16860.90","16885.55"
"NIFTY ALPHA LOW-VOLATILITY 30","17 Feb 2023","17041.00","17058.20","16942.10","16968.60"
"NIFTY ALPHA LOW-VOLATILITY 30","16 Feb 2023","17131.40","17141.80","17057.00","17087.05"
"NIFTY ALPHA LOW-VOLATILITY 30","15 Feb 2023","16934.10","17079.90","16869.80","17059.95"
"NIFTY ALPHA LOW-VOLATILITY 30","14 Feb 2023","16973.55","16987.35","16899.75","16964.85"
"NIFTY ALPHA LOW-VOLATILITY 30","13 Feb 2023","16986.65","17005.00","16856.40","16915.10"
"NIFTY ALPHA LOW-VOLATILITY 30","10 Feb 2023","16919.20","16974.35","16900.40","16961.40"
"NIFTY ALPHA LOW-VOLATILITY 30","09 Feb 2023","16964.65","17005.10","16937.20","16951.50"
"NIFTY ALPHA LOW-VOLATILITY 30","08 Feb 2023","16931.90","16979.05","16878.20","16970.05"
"NIFTY ALPHA LOW-VOLATILITY 30","07 Feb 2023","17021.85","17022.00","16848.55","16902.20"
"NIFTY ALPHA LOW-VOLATILITY 30","06 Feb 2023","16936.05","16984.00","16845.05","16974.25"
"NIFTY ALPHA LOW-VOLATILITY 30","03 Feb 2023","16850.65","16969.05","16707.65","16952.80"
"NIFTY ALPHA LOW-VOLATILITY 30","02 Feb 2023","16674.75","16799.20","16570.00","16769.50"
"NIFTY ALPHA LOW-VOLATILITY 30","01 Feb 2023","16896.80","16983.50","16444.15","16688.10"
"NIFTY ALPHA LOW-VOLATILITY 30","31 Jan 2023","16808.35","16818.40","16642.90","16778.00"
"NIFTY ALPHA LOW-VOLATILITY 30","30 Jan 2023","16754.75","16826.95","16576.70","16724.00"
"NIFTY ALPHA LOW-VOLATILITY 30","27 Jan 2023","16933.15","16978.75","16630.30","16756.75"
"NIFTY ALPHA LOW-VOLATILITY 30","25 Jan 2023","17050.00","17055.30","16839.35","16895.50"
"NIFTY ALPHA LOW-VOLATILITY 30","24 Jan 2023","17170.40","17175.45","17048.10","17076.85"
"NIFTY ALPHA LOW-VOLATILITY 30","23 Jan 2023","17119.50","17151.75","17077.20","17127.50"
"NIFTY ALPHA LOW-VOLATILITY 30","20 Jan 2023","17154.85","17161.10","17030.80","17058.05"
"NIFTY ALPHA LOW-VOLATILITY 30","19 Jan 2023","17204.50","17233.60","17126.55","17156.35"
"NIFTY ALPHA LOW-VOLATILITY 30","18 Jan 2023","17160.80","17249.85","17130.05","17237.95"
