Index Name,Date,Open,High,Low,Close
NIFTY MIDCAP150 QUALITY 50,29 Aug 2023,18632.45,18706.2,18600.65,18691.1
NIFTY MIDCAP150 QUALITY 50,28 Aug 2023,18605.95,18659.75,18571.35,18596.2
NIFTY MIDCAP150 QUALITY 50,25 Aug 2023,18604.2,18638.25,18495.75,18550.3
NIFTY MIDCAP150 QUALITY 50,24 Aug 2023,18562.7,18655.2,18538.3,18609.5
NIFTY MIDCAP150 QUALITY 50,23 Aug 2023,18483,18542.7,18458.95,18479.3
NIFTY MIDCAP150 QUALITY 50,22 Aug 2023,18371.05,18435.85,18350.1,18423.55
NIFTY MIDCAP150 QUALITY 50,21 Aug 2023,18239.55,18331.35,18220.45,18316.3
NIFTY MIDCAP150 QUALITY 50,18 Aug 2023,18253.4,18294.15,18156.5,18196.15
NIFTY MIDCAP150 QUALITY 50,17 Aug 2023,18309.6,18352.05,18231.75,18251.6
NIFTY MIDCAP150 QUALITY 50,16 Aug 2023,18266.25,18336.5,18213.2,18256.0
NIFTY MIDCAP150 QUALITY 50,14 Aug 2023,18293.5,18304.05,18094.65,18276.3
NIFTY MIDCAP150 QUALITY 50,11 Aug 2023,18415.6,18437.2,18281.5,18312.6
NIFTY MIDCAP150 QUALITY 50,10 Aug 2023,18331.9,18351.3,18250.3,18307.4
NIFTY MIDCAP150 QUALITY 50,09 Aug 2023,18262.1,18320,18219.9,18306.3
NIFTY MIDCAP150 QUALITY 50,08 Aug 2023,18245.3,18266.4,18159.8,18241.15
NIFTY MIDCAP150 QUALITY 50,07 Aug 2023,18173.45,18203.5,18099.7,18180.4
NIFTY MIDCAP150 QUALITY 50,04 Aug 2023,18087.25,18158.5,18059.25,18130.95
NIFTY MIDCAP150 QUALITY 50,03 Aug 2023,18041.8,18087.6,17981.8,18011.7
NIFTY MIDCAP150 QUALITY 50,02 Aug 2023,18238.85,18241.65,17951.35,18051.4
NIFTY MIDCAP150 QUALITY 50,01 Aug 2023,18244.85,18282.65,18209.5,18238.85
NIFTY MIDCAP150 QUALITY 50,31 Jul 2023,17924.95,18170.45,17924.95,18155.85
NIFTY MIDCAP150 QUALITY 50,28 Jul 2023,17930.75,17933.15,17864.6,17908.3
NIFTY MIDCAP150 QUALITY 50,27 Jul 2023,17875.25,17927.1,17821.85,17850.6
NIFTY MIDCAP150 QUALITY 50,26 Jul 2023,17890.95,17894.1,17821,17842.95
NIFTY MIDCAP150 QUALITY 50,25 Jul 2023,17875.6,17897.95,17781.95,17830.4
NIFTY MIDCAP150 QUALITY 50,24 Jul 2023,17894.1,17895.9,17796.55,17817.8
NIFTY MIDCAP150 QUALITY 50,21 Jul 2023,17853.95,17898.45,17812,17866.65
NIFTY MIDCAP150 QUALITY 50,20 Jul 2023,17912.05,17942.9,17873.8,17923.3
NIFTY MIDCAP150 QUALITY 50,19 Jul 2023,17805,17884.9,17790.45,17869.2
NIFTY MIDCAP150 QUALITY 50,18 Jul 2023,17772.25,17815.15,17690.85,17759.0
NIFTY MIDCAP150 QUALITY 50,17 Jul 2023,17702.95,17831.35,17693.45,17746.0
NIFTY MIDCAP150 QUALITY 50,14 Jul 2023,17503.6,17662.6,17499.8,17647.3
NIFTY MIDCAP150 QUALITY 50,13 Jul 2023,17514.65,17611.3,17398.7,17434.5
NIFTY MIDCAP150 QUALITY 50,12 Jul 2023,17399.35,17468.4,17358.8,17447.95
NIFTY MIDCAP150 QUALITY 50,11 Jul 2023,17294.9,17380.35,17272.25,17363.6
NIFTY MIDCAP150 QUALITY 50,10 Jul 2023,17418.6,17424.2,17257.65,17272.25
NIFTY MIDCAP150 QUALITY 50,07 Jul 2023,17525.7,17560.05,17365.65,17386.9
NIFTY MIDCAP150 QUALITY 50,06 Jul 2023,17462.75,17553.85,17428.25,17544.8
NIFTY MIDCAP150 QUALITY 50,05 Jul 2023,17436.15,17463.3,17395.6,17431.85
NIFTY MIDCAP150 QUALITY 50,04 Jul 2023,17448.15,17479.6,17384.25,17403.8
NIFTY MIDCAP150 QUALITY 50,03 Jul 2023,17529.5,17536.15,17368.1,17390.3
NIFTY MIDCAP150 QUALITY 50,30 Jun 2023,17353.25,17449.4,17347.6,17420.2
NIFTY MIDCAP150 QUALITY 50,28 Jun 2023,17412.05,17424.7,17301.25,17310.7
NIFTY MIDCAP150 QUALITY 50,27 Jun 2023,17368.35,17425.75,17301.1,17328.25
NIFTY MIDCAP150 QUALITY 50,26 Jun 2023,17219.6,17357.2,17154.45,17324.4
NIFTY MIDCAP150 QUALITY 50,23 Jun 2023,17362.95,17365.8,17128.75,17143.95
NIFTY MIDCAP150 QUALITY 50,22 Jun 2023,17442.8,17474.95,17336.65,17351.9
NIFTY MIDCAP150 QUALITY 50,21 Jun 2023,17441.65,17505.65,17377.95,17405.2
NIFTY MIDCAP150 QUALITY 50,20 Jun 2023,17250.15,17388.65,17240.45,17372.25
NIFTY MIDCAP150 QUALITY 50,19 Jun 2023,17273.1,17321.45,17235.95,17250.85
NIFTY MIDCAP150 QUALITY 50,16 Jun 2023,17214.25,17269.6,17200.1,17228.85
NIFTY MIDCAP150 QUALITY 50,15 Jun 2023,17159.35,17174.95,17107,17148.2
NIFTY MIDCAP150 QUALITY 50,14 Jun 2023,17102.15,17137.55,17046.35,17126.45
NIFTY MIDCAP150 QUALITY 50,13 Jun 2023,16935,17062.85,16927.2,17048.15
NIFTY MIDCAP150 QUALITY 50,12 Jun 2023,16873.25,16898.95,16776.1,16879.4
NIFTY MIDCAP150 QUALITY 50,09 Jun 2023,16944,16956.65,16791.5,16806.05
NIFTY MIDCAP150 QUALITY 50,08 Jun 2023,17154.15,17159.8,16931.3,16956.4
NIFTY MIDCAP150 QUALITY 50,07 Jun 2023,16991.1,17113.7,16973.2,17103.9
NIFTY MIDCAP150 QUALITY 50,06 Jun 2023,17034.7,17034.7,16876.7,16933.65
NIFTY MIDCAP150 QUALITY 50,05 Jun 2023,16972,17025.55,16946.7,17010.55
NIFTY MIDCAP150 QUALITY 50,02 Jun 2023,16877.3,16912.75,16867.35,16893.45
NIFTY MIDCAP150 QUALITY 50,01 Jun 2023,16833.75,16890.45,16805.1,16825.05
NIFTY MIDCAP150 QUALITY 50,31 May 2023,16773.55,16807.9,16754.1,16794.1
NIFTY MIDCAP150 QUALITY 50,30 May 2023,16749.25,16792,16723.1,16765.4
NIFTY MIDCAP150 QUALITY 50,29 May 2023,16728.85,16745.5,16675.1,16724.7
NIFTY MIDCAP150 QUALITY 50,26 May 2023,16565.1,16677.85,16527.1,16671.55
NIFTY MIDCAP150 QUALITY 50,25 May 2023,16552.15,16630.45,16495.7,16613.05
NIFTY MIDCAP150 QUALITY 50,24 May 2023,16509.8,16565.65,16451.7,16539.85
NIFTY MIDCAP150 QUALITY 50,23 May 2023,16497.7,16550.85,16469.6,16526.3
NIFTY MIDCAP150 QUALITY 50,22 May 2023,16339.1,16470.1,16291.05,16460.25
NIFTY MIDCAP150 QUALITY 50,19 May 2023,16392.45,16392.45,16237.75,16344.15
NIFTY MIDCAP150 QUALITY 50,18 May 2023,16549.75,16568.65,16343.7,16364.15
NIFTY MIDCAP150 QUALITY 50,17 May 2023,16479.2,16508.45,16393.4,16486.15
NIFTY MIDCAP150 QUALITY 50,16 May 2023,16386.75,16533.85,16376.8,16447.1
NIFTY MIDCAP150 QUALITY 50,15 May 2023,16396.25,16398.45,16323.25,16335.15
NIFTY MIDCAP150 QUALITY 50,12 May 2023,16362.65,16418.15,16300.3,16368.3
NIFTY MIDCAP150 QUALITY 50,11 May 2023,16324.8,16377.1,16309.75,16361.55
NIFTY MIDCAP150 QUALITY 50,10 May 2023,16240.4,16267.95,16187.55,16249.2
NIFTY MIDCAP150 QUALITY 50,09 May 2023,16181.05,16274,16167.3,16184.15
NIFTY MIDCAP150 QUALITY 50,08 May 2023,16110.6,16148.5,16085.8,16137.65
NIFTY MIDCAP150 QUALITY 50,05 May 2023,16122.15,16152.55,16041.2,16057.1
NIFTY MIDCAP150 QUALITY 50,04 May 2023,16059.35,16125.8,16030.15,16110.6
NIFTY MIDCAP150 QUALITY 50,03 May 2023,16013.55,16087.4,15995.95,16038.7
NIFTY MIDCAP150 QUALITY 50,02 May 2023,16036.65,16075.25,16001.55,16023.6
NIFTY MIDCAP150 QUALITY 50,28 Apr 2023,15882.2,16004.05,15837.75,15983.95
NIFTY MIDCAP150 QUALITY 50,27 Apr 2023,15737.15,15842.3,15728.3,15831.2
NIFTY MIDCAP150 QUALITY 50,26 Apr 2023,15692.3,15733.3,15664.1,15724.9
NIFTY MIDCAP150 QUALITY 50,25 Apr 2023,15786.3,15788.95,15687.55,15708.75
NIFTY MIDCAP150 QUALITY 50,24 Apr 2023,15830.15,15834.3,15763.2,15792.35
NIFTY MIDCAP150 QUALITY 50,21 Apr 2023,15805.75,15814.5,15735.35,15791.85
NIFTY MIDCAP150 QUALITY 50,20 Apr 2023,15845.05,15873.85,15776.15,15788.95
NIFTY MIDCAP150 QUALITY 50,19 Apr 2023,15938.95,15945.7,15815.35,15830.45
NIFTY MIDCAP150 QUALITY 50,18 Apr 2023,15852.45,15952.5,15830,15911.2
NIFTY MIDCAP150 QUALITY 50,17 Apr 2023,15799.2,15844.95,15716.5,15833.65
NIFTY MIDCAP150 QUALITY 50,13 Apr 2023,15860.75,15903.95,15821.1,15845.45
NIFTY MIDCAP150 QUALITY 50,12 Apr 2023,15748.5,15839.75,15724.45,15812.65
