"Date","Open","High","Low","Close"
"05 Aug 2022","-","-","-","15869.36"
"04 Aug 2022","-","-","-","15825.80"
"03 Aug 2022","-","-","-","15783.42"
"02 Aug 2022","-","-","-","15832.94"
"01 Aug 2022","-","-","-","15797.79"
"29 Jul 2022","-","-","-","15680.63"
"28 Jul 2022","-","-","-","15489.35"
"27 Jul 2022","-","-","-","15357.74"
"26 Jul 2022","-","-","-","15163.40"
"25 Jul 2022","-","-","-","15350.89"
"22 Jul 2022","-","-","-","15436.64"
"21 Jul 2022","-","-","-","15443.49"
"20 Jul 2022","-","-","-","15330.02"
"19 Jul 2022","-","-","-","15250.07"
"18 Jul 2022","-","-","-","15258.55"
"15 Jul 2022","-","-","-","15158.83"
"14 Jul 2022","-","-","-","15062.08"
"13 Jul 2022","-","-","-","15056.72"
"12 Jul 2022","-","-","-","15002.01"
"11 Jul 2022","-","-","-","15164.27"
"08 Jul 2022","-","-","-","15139.17"
"07 Jul 2022","-","-","-","15061.03"
"06 Jul 2022","-","-","-","14983.85"
"05 Jul 2022","-","-","-","14742.53"
"04 Jul 2022","-","-","-","14774.60"
"01 Jul 2022","-","-","-","14655.17"
"30 Jun 2022","-","-","-","14458.17"
"29 Jun 2022","-","-","-","14505.81"
"28 Jun 2022","-","-","-","14576.72"
"27 Jun 2022","-","-","-","14571.95"
"24 Jun 2022","-","-","-","14471.09"
"23 Jun 2022","-","-","-","14348.04"
"22 Jun 2022","-","-","-","14175.92"
"21 Jun 2022","-","-","-","14304.79"
"20 Jun 2022","-","-","-","14069.37"
"17 Jun 2022","-","-","-","14000.15"
"16 Jun 2022","-","-","-","14230.71"
"15 Jun 2022","-","-","-","14459.26"
"14 Jun 2022","-","-","-","14437.00"
"13 Jun 2022","-","-","-","14481.57"
"10 Jun 2022","-","-","-","14703.94"
"09 Jun 2022","-","-","-","14780.75"
"08 Jun 2022","-","-","-","14713.77"
"07 Jun 2022","-","-","-","14785.20"
"06 Jun 2022","-","-","-","14938.31"
"03 Jun 2022","-","-","-","14990.50"
"02 Jun 2022","-","-","-","15138.00"
"01 Jun 2022","-","-","-","15112.62"
"31 May 2022","-","-","-","15247.96"
"30 May 2022","-","-","-","15175.10"
"27 May 2022","-","-","-","14896.35"
"26 May 2022","-","-","-","14766.45"
"25 May 2022","-","-","-","14603.84"
"24 May 2022","-","-","-","14767.33"
"23 May 2022","-","-","-","14872.50"
"20 May 2022","-","-","-","14896.10"
"19 May 2022","-","-","-","14579.08"
"18 May 2022","-","-","-","14914.82"
"17 May 2022","-","-","-","14873.31"
"16 May 2022","-","-","-","14626.52"
"13 May 2022","-","-","-","14624.61"
"12 May 2022","-","-","-","14582.14"
"11 May 2022","-","-","-","14791.81"
"10 May 2022","-","-","-","14845.67"
"09 May 2022","-","-","-","14899.67"
"06 May 2022","-","-","-","14992.32"
"05 May 2022","-","-","-","15172.92"
"04 May 2022","-","-","-","15213.88"
"02 May 2022","-","-","-","15486.17"
"29 Apr 2022","-","-","-","15516.07"
"28 Apr 2022","-","-","-","15680.23"
"27 Apr 2022","-","-","-","15462.17"
"26 Apr 2022","-","-","-","15538.05"
"25 Apr 2022","-","-","-","15269.57"
"22 Apr 2022","-","-","-","15486.53"
"21 Apr 2022","-","-","-","15623.17"
"20 Apr 2022","-","-","-","15441.41"
"19 Apr 2022","-","-","-","15223.83"
"18 Apr 2022","-","-","-","15538.29"
"13 Apr 2022","-","-","-","15585.85"
"12 Apr 2022","-","-","-","15582.92"
"11 Apr 2022","-","-","-","15739.66"
"08 Apr 2022","-","-","-","15764.03"
"07 Apr 2022","-","-","-","15630.20"
"06 Apr 2022","-","-","-","15671.60"
"05 Apr 2022","-","-","-","15718.82"
"04 Apr 2022","-","-","-","15637.84"
"01 Apr 2022","-","-","-","15423.22"
"31 Mar 2022","-","-","-","15243.32"
"30 Mar 2022","-","-","-","15227.50"
"29 Mar 2022","-","-","-","15089.47"
"28 Mar 2022","-","-","-","15006.28"
"25 Mar 2022","-","-","-","15060.76"
"24 Mar 2022","-","-","-","15163.94"
"23 Mar 2022","-","-","-","15147.42"
"22 Mar 2022","-","-","-","15167.26"
"21 Mar 2022","-","-","-","15167.17"
"17 Mar 2022","-","-","-","15402.87"
"16 Mar 2022","-","-","-","15235.02"
"15 Mar 2022","-","-","-","14955.97"
"14 Mar 2022","-","-","-","15011.89"
"11 Mar 2022","-","-","-","14935.98"
"10 Mar 2022","-","-","-","14861.48"
"09 Mar 2022","-","-","-","14635.00"
"08 Mar 2022","-","-","-","14483.10"
"07 Mar 2022","-","-","-","14248.13"
"04 Mar 2022","-","-","-","14521.16"
"03 Mar 2022","-","-","-","14734.59"
"02 Mar 2022","-","-","-","14896.73"
"28 Feb 2022","-","-","-","14998.39"
"25 Feb 2022","-","-","-","14844.08"
"24 Feb 2022","-","-","-","14469.62"
"23 Feb 2022","-","-","-","15164.24"
"22 Feb 2022","-","-","-","15161.23"
"21 Feb 2022","-","-","-","15259.40"
"18 Feb 2022","-","-","-","15367.69"
"17 Feb 2022","-","-","-","15423.80"
"16 Feb 2022","-","-","-","15440.47"
"15 Feb 2022","-","-","-","15426.14"
"14 Feb 2022","-","-","-","15067.46"
"11 Feb 2022","-","-","-","15492.28"
"10 Feb 2022","-","-","-","15686.87"
"09 Feb 2022","-","-","-","15674.64"
"08 Feb 2022","-","-","-","15500.94"
"07 Feb 2022","-","-","-","15532.64"
"04 Feb 2022","-","-","-","15794.40"
"03 Feb 2022","-","-","-","15858.55"
