"Date","Open","High","Low","Close"
"05 Aug 2022","-","-","-","9789.15"
"04 Aug 2022","-","-","-","9772.95"
"03 Aug 2022","-","-","-","9744.60"
"02 Aug 2022","-","-","-","9762.90"
"01 Aug 2022","-","-","-","9734.85"
"29 Jul 2022","-","-","-","9607.30"
"28 Jul 2022","-","-","-","9477.35"
"27 Jul 2022","-","-","-","9365.70"
"26 Jul 2022","-","-","-","9282.50"
"25 Jul 2022","-","-","-","9376.80"
"22 Jul 2022","-","-","-","9401.70"
"21 Jul 2022","-","-","-","9368.90"
"20 Jul 2022","-","-","-","9278.30"
"19 Jul 2022","-","-","-","9228.60"
"18 Jul 2022","-","-","-","9176.05"
"15 Jul 2022","-","-","-","9050.65"
"14 Jul 2022","-","-","-","8991.55"
"13 Jul 2022","-","-","-","9001.65"
"12 Jul 2022","-","-","-","9020.60"
"11 Jul 2022","-","-","-","9084.15"
"08 Jul 2022","-","-","-","9027.30"
"07 Jul 2022","-","-","-","8994.50"
"06 Jul 2022","-","-","-","8895.85"
"05 Jul 2022","-","-","-","8764.05"
"04 Jul 2022","-","-","-","8773.80"
"01 Jul 2022","8672.35","8735.70","8593.10","8720.15"
"30 Jun 2022","-","-","-","8705.95"
"29 Jun 2022","-","-","-","8737.40"
"28 Jun 2022","-","-","-","8762.50"
"27 Jun 2022","-","-","-","8740.45"
"24 Jun 2022","-","-","-","8659.85"
"23 Jun 2022","-","-","-","8559.20"
"22 Jun 2022","-","-","-","8469.80"
"21 Jun 2022","-","-","-","8596.95"
"20 Jun 2022","-","-","-","8383.95"
"17 Jun 2022","-","-","-","8456.55"
"16 Jun 2022","-","-","-","8531.70"
"15 Jun 2022","-","-","-","8719.85"
"14 Jun 2022","-","-","-","8713.70"
"13 Jun 2022","-","-","-","8732.60"
"10 Jun 2022","-","-","-","8968.35"
"09 Jun 2022","-","-","-","9072.60"
"08 Jun 2022","-","-","-","9019.90"
"07 Jun 2022","-","-","-","9054.65"
"06 Jun 2022","-","-","-","9127.25"
"03 Jun 2022","-","-","-","9141.85"
"02 Jun 2022","-","-","-","9231.70"
"01 Jun 2022","-","-","-","9178.65"
"31 May 2022","-","-","-","9183.55"
"30 May 2022","-","-","-","9201.05"
"27 May 2022","-","-","-","9007.35"
"26 May 2022","-","-","-","8903.95"
"25 May 2022","-","-","-","8809.65"
"24 May 2022","-","-","-","8945.50"
"23 May 2022","-","-","-","9000.10"
"20 May 2022","-","-","-","9036.50"
"19 May 2022","-","-","-","8828.45"
"18 May 2022","-","-","-","9072.40"
"17 May 2022","-","-","-","9081.40"
"16 May 2022","-","-","-","8854.20"
"13 May 2022","-","-","-","8773.00"
"12 May 2022","-","-","-","8740.55"
"11 May 2022","-","-","-","8938.95"
"10 May 2022","-","-","-","8987.70"
"09 May 2022","-","-","-","9102.30"
"06 May 2022","-","-","-","9222.60"
"05 May 2022","-","-","-","9382.35"
"04 May 2022","-","-","-","9377.80"
"02 May 2022","-","-","-","9590.45"
"29 Apr 2022","-","-","-","9625.55"
"28 Apr 2022","-","-","-","9702.35"
"27 Apr 2022","-","-","-","9614.50"
"26 Apr 2022","-","-","-","9704.15"
"25 Apr 2022","-","-","-","9558.55"
