"Date","Open","High","Low","Close"
"05 Aug 2022","-","-","-","11103.89"
"04 Aug 2022","-","-","-","11081.20"
"03 Aug 2022","-","-","-","11019.59"
"02 Aug 2022","-","-","-","11035.36"
"01 Aug 2022","-","-","-","11030.81"
"29 Jul 2022","-","-","-","10967.88"
"28 Jul 2022","-","-","-","10830.33"
"27 Jul 2022","-","-","-","10699.10"
"26 Jul 2022","-","-","-","10582.07"
"25 Jul 2022","-","-","-","10737.01"
"22 Jul 2022","-","-","-","10761.72"
"21 Jul 2022","-","-","-","10763.59"
"20 Jul 2022","-","-","-","10629.38"
"19 Jul 2022","-","-","-","10531.22"
"18 Jul 2022","-","-","-","10518.07"
"15 Jul 2022","-","-","-","10398.19"
"14 Jul 2022","-","-","-","10316.87"
"13 Jul 2022","-","-","-","10330.56"
"12 Jul 2022","-","-","-","10302.23"
"11 Jul 2022","-","-","-","10425.54"
"08 Jul 2022","-","-","-","10460.51"
"07 Jul 2022","-","-","-","10421.17"
"06 Jul 2022","-","-","-","10382.92"
"05 Jul 2022","-","-","-","10213.99"
"04 Jul 2022","-","-","-","10248.81"
"01 Jul 2022","-","-","-","10168.45"
"30 Jun 2022","-","-","-","10018.88"
"29 Jun 2022","-","-","-","10084.36"
"28 Jun 2022","-","-","-","10154.25"
"27 Jun 2022","-","-","-","10123.63"
"24 Jun 2022","-","-","-","10022.84"
"23 Jun 2022","-","-","-","9966.07"
"22 Jun 2022","-","-","-","9830.10"
"21 Jun 2022","-","-","-","9945.74"
"20 Jun 2022","-","-","-","9773.75"
"17 Jun 2022","-","-","-","9733.85"
"16 Jun 2022","-","-","-","9854.08"
"15 Jun 2022","-","-","-","10012.03"
"14 Jun 2022","-","-","-","10023.30"
"13 Jun 2022","-","-","-","10049.07"
"10 Jun 2022","-","-","-","10196.89"
"09 Jun 2022","-","-","-","10238.75"
"08 Jun 2022","-","-","-","10187.13"
"07 Jun 2022","-","-","-","10228.62"
"06 Jun 2022","-","-","-","10316.30"
"03 Jun 2022","-","-","-","10355.49"
"02 Jun 2022","-","-","-","10450.57"
"01 Jun 2022","-","-","-","10415.23"
"31 May 2022","-","-","-","10511.67"
"30 May 2022","-","-","-","10436.03"
"27 May 2022","-","-","-","10255.30"
"26 May 2022","-","-","-","10195.59"
"25 May 2022","-","-","-","10107.16"
"24 May 2022","-","-","-","10237.42"
"23 May 2022","-","-","-","10360.95"
"20 May 2022","-","-","-","10346.78"
"19 May 2022","-","-","-","10105.97"
"18 May 2022","-","-","-","10343.12"
"17 May 2022","-","-","-","10272.91"
"16 May 2022","-","-","-","10062.99"
"13 May 2022","-","-","-","10040.74"
"12 May 2022","-","-","-","10000.94"
"11 May 2022","-","-","-","10117.87"
"10 May 2022","-","-","-","10175.47"
"09 May 2022","-","-","-","10253.99"
"06 May 2022","-","-","-","10344.18"
"05 May 2022","-","-","-","10480.05"
"04 May 2022","-","-","-","10487.97"
"02 May 2022","-","-","-","10657.01"
"29 Apr 2022","-","-","-","10674.56"
"28 Apr 2022","-","-","-","10838.09"
"27 Apr 2022","-","-","-","10725.24"
